Date,Open,High,Low,Close,Adj Close,Volume
2013-07-19,168.520004,169.229996,168.309998,169.169998,144.175140,103831700
2013-07-22,169.410004,169.740005,169.009995,169.500000,144.456390,79428600
2013-07-23,169.800003,169.830002,169.050003,169.139999,144.149582,80829700
2013-07-24,169.789993,169.860001,168.179993,168.520004,143.621216,112914000
2013-07-25,168.220001,169.080002,167.940002,168.929993,143.970596,111088600
2013-07-26,168.220001,169.160004,167.520004,169.110001,144.123993,107814600
2013-07-29,168.679993,169.059998,168.110001,168.589996,143.680832,79695000
2013-07-30,169.100006,169.279999,168.190002,168.589996,143.680832,85209600
2013-07-31,168.940002,169.850006,168.490005,168.710007,143.783142,142388700
2013-08-01,169.990005,170.809998,169.899994,170.660004,145.445023,110438400
2013-08-02,170.279999,170.970001,170.050003,170.949997,145.692154,91116700
2013-08-05,170.570007,170.960007,170.350006,170.699997,145.479065,54072700
2013-08-06,170.369995,170.740005,169.350006,169.729996,144.652435,87495000
2013-08-07,169.190002,169.429993,168.550003,169.179993,144.183670,84854700
2013-08-08,169.979996,170.179993,168.929993,169.800003,144.712036,102181300
2013-08-09,169.580002,170.100006,168.720001,169.309998,144.294479,91757700
2013-08-12,168.460007,169.309998,168.380005,169.110001,144.123993,68593300
2013-08-13,169.410004,169.899994,168.410004,169.610001,144.550140,80806000
2013-08-14,169.529999,169.800003,168.699997,168.740005,143.808701,79829200
2013-08-15,167.410004,167.429993,166.089996,166.380005,141.797379,152931800
2013-08-16,166.059998,166.630005,165.500000,165.830002,141.328583,130868200
2013-08-19,165.639999,166.210007,164.759995,164.770004,140.425232,96437600
2013-08-20,165.039993,166.199997,164.860001,165.580002,141.115601,89294400
2013-08-21,165.119995,166.029999,164.190002,164.559998,140.246292,159530500
2013-08-22,164.899994,166.300003,164.889999,166.059998,141.524673,101471400
2013-08-23,166.550003,166.830002,165.770004,166.619995,142.001923,90888900
2013-08-26,166.789993,167.300003,165.889999,166.000000,141.473511,89702100
2013-08-27,164.360001,166.000000,163.210007,163.330002,139.197983,158619400
2013-08-28,163.259995,164.490005,163.050003,163.910004,139.692307,108113000
2013-08-29,163.550003,165.039993,163.399994,164.169998,139.913864,119200500
2013-08-30,164.509995,164.529999,163.169998,163.649994,139.470718,134928900
2013-09-03,165.229996,165.580002,163.699997,164.389999,140.101379,142375100
2013-09-04,164.429993,166.029999,164.130005,165.750000,141.260468,97389400
2013-09-05,165.850006,166.399994,165.729996,165.960007,141.439423,63090500
2013-09-06,166.509995,166.979996,164.479996,166.039993,141.507614,159756500
2013-09-09,166.449997,167.729996,166.449997,167.630005,142.862701,87559300
2013-09-10,168.639999,168.899994,168.259995,168.869995,143.919479,105847200
2013-09-11,168.639999,169.399994,168.350006,169.399994,144.371155,94545900
2013-09-12,169.339996,169.559998,168.720001,168.949997,143.987701,83209000
2013-09-13,169.130005,169.460007,168.740005,169.330002,144.311508,72727800
2013-09-16,171.160004,171.240005,170.039993,170.309998,145.146698,106299200
2013-09-17,170.460007,171.110001,170.460007,171.070007,145.794449,82523300
2013-09-18,171.009995,173.520004,170.580002,173.050003,147.481873,203460600
2013-09-19,173.520004,173.600006,172.589996,172.759995,147.234756,146616900
2013-09-20,172.330002,172.330002,170.580002,170.720001,146.205353,132867100
2013-09-23,170.490005,170.649994,169.389999,169.929993,145.528732,104616500
2013-09-24,169.899994,170.529999,169.210007,169.529999,145.186234,106333100
2013-09-25,169.639999,169.979996,168.889999,169.039993,144.766556,117306500
2013-09-26,169.320007,170.169998,169.050003,169.690002,145.323242,77146900
2013-09-27,168.839996,169.139999,168.470001,168.910004,144.655243,99141800
2013-09-30,167.479996,168.539993,167.149994,168.009995,143.884491,143937000
2013-10-01,168.139999,169.500000,167.970001,169.339996,145.023499,127160000
2013-10-02,168.350006,169.339996,167.830002,169.179993,144.886459,113350000
2013-10-03,168.789993,168.940002,166.839996,167.619995,143.550461,176698000
2013-10-04,167.750000,169.059998,167.529999,168.889999,144.638123,96878000
2013-10-07,167.419998,168.449997,167.250000,167.429993,143.387741,96295000
2013-10-08,167.399994,167.619995,165.360001,165.479996,141.717804,178015000
2013-10-09,165.800003,166.199997,164.529999,165.600006,141.820526,168973000
2013-10-10,167.289993,169.259995,167.229996,169.169998,144.877914,195955000
2013-10-11,168.910004,170.320007,168.770004,170.259995,145.811447,105040000
2013-10-14,169.210007,171.080002,169.080002,170.940002,146.393707,112106000
2013-10-15,170.509995,171.149994,169.470001,169.699997,145.331818,155485000
2013-10-16,170.720001,172.160004,170.639999,172.070007,147.361526,161676000
2013-10-17,171.369995,173.320007,171.339996,173.220001,148.346375,129389000
2013-10-18,173.860001,174.509995,173.509995,174.389999,149.348297,138316000
2013-10-21,174.449997,174.750000,174.009995,174.399994,149.356903,104104000
2013-10-22,174.910004,175.929993,174.429993,175.410004,150.221878,126663000
2013-10-23,174.809998,174.889999,173.960007,174.570007,149.502533,105484000
2013-10-24,174.919998,175.369995,174.509995,175.149994,149.999100,70350000
2013-10-25,175.509995,176.000000,175.169998,175.949997,150.684341,93625000
2013-10-28,175.889999,176.470001,175.699997,176.229996,150.924149,84979000
2013-10-29,176.630005,177.240005,176.380005,177.169998,151.729156,87401000
2013-10-30,177.380005,177.509995,175.660004,176.289993,150.975510,140002000
2013-10-31,176.149994,176.889999,175.529999,175.789993,150.547287,133795000
2013-11-01,176.020004,176.610001,175.220001,176.210007,150.906952,142805000
2013-11-04,176.690002,176.899994,175.979996,176.830002,151.437973,85677000
2013-11-05,176.139999,176.750000,175.570007,176.270004,150.958359,85825000
2013-11-06,177.029999,177.500000,176.539993,177.169998,151.729156,87348000
2013-11-07,177.500000,177.639999,174.759995,174.929993,149.810776,157000000
2013-11-08,174.869995,177.309998,174.850006,177.289993,151.831894,136713000
2013-11-11,177.119995,177.529999,176.910004,177.320007,151.857620,62614000
2013-11-12,176.940002,177.360001,176.369995,176.960007,151.549286,83990000
2013-11-13,176.089996,178.429993,176.089996,178.380005,152.765366,103844000
2013-11-14,178.539993,179.419998,178.250000,179.270004,153.527618,103435000
2013-11-15,179.559998,180.119995,179.330002,180.050003,154.195572,102818000
2013-11-18,180.350006,180.500000,179.020004,179.419998,153.656067,104796000
2013-11-19,179.330002,179.869995,178.720001,179.029999,153.322052,93891000
2013-11-20,179.389999,179.929993,177.979996,178.470001,152.842438,124909000
2013-11-21,178.970001,180.050003,178.860001,179.910004,154.075653,92841000
2013-11-22,179.979996,180.830002,179.770004,180.809998,154.846451,81296000
2013-11-25,181.130005,181.169998,180.369995,180.630005,154.692337,79486000
2013-11-26,180.720001,181.220001,180.410004,180.679993,154.735138,86994000
2013-11-27,180.869995,181.240005,180.649994,181.119995,155.111954,58800000
2013-11-29,181.320007,181.750000,180.800003,181.000000,155.009171,55870900
2013-12-02,181.089996,181.429993,180.250000,180.529999,154.606720,99726000
2013-12-03,179.940002,180.389999,179.169998,179.750000,153.938690,116563000
2013-12-04,179.100006,180.479996,178.350006,179.729996,153.921539,123033000
2013-12-05,179.410004,179.740005,178.770004,178.940002,153.244949,106934000
2013-12-06,180.669998,181.110001,180.149994,180.940002,154.957794,127728000
2013-12-09,181.470001,181.669998,181.160004,181.399994,155.351746,70124000
2013-12-10,180.979996,181.360001,180.639999,180.750000,154.795074,80976000
2013-12-11,180.820007,180.850006,178.500000,178.720001,153.056564,130591000
2013-12-12,178.639999,178.860001,177.759995,178.130005,152.551331,115565000
2013-12-13,178.500000,178.660004,177.770004,178.110001,152.534180,107808000
2013-12-16,178.949997,179.809998,178.899994,179.220001,153.484772,96195000
2013-12-17,179.380005,179.410004,178.250000,178.649994,152.996597,89886000
2013-12-18,178.919998,181.729996,177.320007,181.699997,155.608643,234906000
2013-12-19,181.179993,181.699997,180.710007,181.490005,155.428802,136531200
2013-12-20,180.690002,181.990005,180.570007,181.559998,156.332901,197087000
2013-12-23,182.449997,182.639999,182.070007,182.529999,157.168121,85598000
2013-12-24,182.539993,183.009995,182.529999,182.929993,157.512558,45368800
2013-12-26,183.339996,183.960007,183.320007,183.860001,158.313385,63365000
2013-12-27,184.100006,184.179993,183.660004,183.850006,158.304733,61814000
2013-12-30,183.869995,184.020004,183.580002,183.820007,158.278931,56857000
2013-12-31,184.070007,184.690002,183.929993,184.690002,159.028030,86119900
2014-01-02,183.979996,184.070007,182.479996,182.919998,157.503967,119636900
2014-01-03,183.229996,183.600006,182.630005,182.889999,157.478134,81390600
2014-01-06,183.490005,183.559998,182.080002,182.360001,157.021774,108028200
2014-01-07,183.089996,183.789993,182.949997,183.479996,157.986115,86144200
2014-01-08,183.449997,183.830002,182.889999,183.520004,158.020584,96582300
2014-01-09,184.110001,184.130005,182.800003,183.639999,158.123871,90683400
2014-01-10,183.949997,184.220001,183.009995,184.139999,158.554413,102026400
2014-01-13,183.669998,184.179993,181.339996,181.690002,156.444839,149892000
2014-01-14,182.289993,183.770004,181.949997,183.669998,158.149719,105016100
2014-01-15,184.100006,184.940002,183.710007,184.660004,159.002197,98525800
2014-01-16,184.279999,184.660004,183.830002,184.419998,158.795532,72290600
2014-01-17,184.100006,184.449997,183.320007,183.639999,158.123871,107848700
2014-01-21,184.699997,184.770004,183.050003,184.179993,158.588898,88621200
2014-01-22,184.490005,184.570007,183.910004,184.300003,158.692215,61270900
2014-01-23,183.369995,183.399994,181.820007,182.789993,157.392014,132496900
2014-01-24,181.600006,181.660004,178.830002,178.889999,154.033920,208677100
2014-01-27,179.059998,179.520004,177.119995,178.009995,153.276199,180843100
2014-01-28,178.139999,179.300003,178.119995,179.070007,154.188873,110463200
2014-01-29,177.580002,178.550003,176.880005,177.350006,152.707901,216597300
2014-01-30,178.830002,179.809998,178.259995,179.229996,154.326645,118938100
2014-01-31,177.009995,179.289993,176.919998,178.179993,153.422516,194677900
2014-02-03,177.970001,178.369995,173.830002,174.169998,149.969757,254837100
2014-02-04,174.949997,175.839996,174.110001,175.389999,151.020203,165012400
2014-02-05,174.779999,175.559998,173.710007,175.169998,150.830765,164230500
2014-02-06,175.580002,177.479996,175.220001,177.479996,152.819794,132877600
2014-02-07,178.309998,179.869995,177.729996,179.679993,154.714127,170787200
2014-02-10,179.699997,180.070007,179.210007,180.009995,154.998276,92218800
2014-02-11,180.160004,182.440002,180.039993,181.979996,156.694565,117814100
2014-02-12,182.250000,182.830002,181.710007,182.070007,156.772064,94717700
2014-02-13,180.839996,183.199997,180.830002,183.009995,157.581467,100542200
2014-02-14,182.839996,184.360001,182.669998,184.020004,158.451111,96498400
2014-02-18,184.179993,184.490005,183.649994,184.240005,158.640533,80460900
2014-02-19,183.759995,184.949997,182.869995,183.020004,157.590057,126524300
2014-02-20,183.270004,184.520004,182.600006,184.100006,158.520050,104998100
2014-02-21,184.449997,184.889999,183.800003,183.889999,158.339203,118116400
2014-02-24,184.279999,186.149994,184.199997,184.910004,159.217422,114063900
2014-02-25,185.059998,185.589996,184.229996,184.839996,159.157135,117085000
2014-02-26,185.110001,185.600006,184.330002,184.850006,159.165771,98677200
2014-02-27,184.580002,185.869995,184.369995,185.820007,160.001038,93880800
2014-02-28,185.789993,187.149994,185.050003,186.289993,160.405731,150842000
2014-03-03,184.649994,185.449997,183.750000,184.979996,159.277725,167748500
2014-03-04,186.789993,187.979996,186.750000,187.580002,161.516464,167545900
2014-03-05,187.740005,188.070007,187.449997,187.750000,161.662857,88376900
2014-03-06,188.210007,188.610001,187.779999,188.179993,162.033096,82516500
2014-03-07,188.960007,188.960007,187.429993,188.259995,162.101974,114513500
2014-03-10,187.970001,188.229996,187.080002,188.160004,162.015900,74939200
2014-03-11,188.440002,188.710007,186.800003,187.229996,161.215134,99009100
2014-03-12,186.320007,187.350006,185.899994,187.279999,161.258163,104824400
2014-03-13,187.839996,187.990005,184.660004,185.179993,159.449951,155014300
2014-03-14,184.850006,185.800003,184.440002,184.660004,159.002197,153919600
2014-03-17,185.589996,186.770004,185.509995,186.330002,160.440155,98359500
2014-03-18,186.710007,187.910004,186.509995,187.660004,161.585373,101804600
2014-03-19,187.679993,187.940002,185.470001,186.660004,160.724289,176267300
2014-03-20,186.250000,187.889999,185.919998,187.750000,161.662857,117241000
2014-03-21,187.710007,189.020004,186.029999,186.199997,161.035843,163128000
2014-03-24,186.839996,187.070007,184.619995,185.429993,160.369888,121411000
2014-03-25,186.369995,186.940002,185.270004,186.309998,161.130920,103852000
2014-03-26,187.039993,187.339996,184.919998,184.970001,159.972015,119843000
2014-03-27,184.750000,185.339996,183.899994,184.580002,159.634766,142383000
2014-03-28,185.110001,186.419998,185.000000,185.490005,160.421768,101642000
2014-03-31,186.669998,187.300003,185.520004,187.009995,161.736328,99745000
2014-04-01,187.619995,188.360001,187.000000,188.250000,162.808777,89193000
2014-04-02,188.490005,189.130005,188.139999,188.880005,163.353622,78774000
2014-04-03,189.169998,189.220001,188.050003,188.630005,163.137375,77435000
2014-04-04,189.660004,189.699997,186.100006,186.399994,161.208817,169381000
2014-04-07,185.949997,186.259995,183.960007,184.339996,159.427216,140803000
2014-04-08,184.259995,185.399994,183.589996,185.100006,160.084457,112660000
2014-04-09,185.600006,187.149994,185.059998,187.089996,161.805542,100254000
2014-04-10,187.080002,187.169998,182.929993,183.160004,158.406631,172959000
2014-04-11,182.139999,183.419998,181.309998,181.509995,156.979645,167251000
2014-04-14,182.929993,183.369995,181.440002,182.940002,158.216400,132382000
2014-04-15,183.320007,184.330002,181.509995,184.199997,159.306152,157093000
2014-04-16,185.470001,186.139999,184.649994,186.130005,160.975281,105197000
2014-04-17,185.880005,186.910004,185.559998,186.389999,161.200165,105255000
2014-04-21,186.440002,187.100006,186.210007,187.039993,161.762299,68329000
2014-04-22,187.229996,188.399994,187.130005,187.889999,162.497421,85790000
2014-04-23,187.820007,187.919998,187.300003,187.449997,162.116837,73869000
2014-04-24,188.369995,188.389999,186.929993,187.830002,162.445496,88170000
2014-04-25,187.220001,187.330002,185.869995,186.289993,161.113647,100380000
2014-04-28,187.050003,187.690002,184.960007,186.880005,161.623947,135121000
2014-04-29,187.479996,188.039993,187.080002,187.750000,162.376358,84098000
2014-04-30,187.440002,188.500000,187.179993,188.309998,162.860672,101508000
2014-05-01,188.220001,188.839996,187.729996,188.330002,162.877975,93019000
2014-05-02,188.309998,189.139999,187.779999,188.059998,162.644440,98122000
2014-05-05,187.139999,188.550003,186.619995,188.419998,162.955811,75883000
2014-05-06,188.000000,188.130005,186.740005,186.779999,161.537476,85454000
2014-05-07,187.410004,187.970001,186.009995,187.880005,162.488770,106500000
2014-05-08,187.710007,189.050003,187.080002,187.679993,162.315811,93618000
2014-05-09,187.710007,188.039993,186.830002,187.960007,162.557983,83679000
2014-05-12,188.800003,189.880005,188.000000,189.789993,164.140640,86940000
2014-05-13,190.039993,190.419998,189.770004,189.960007,164.287704,66454000
2014-05-14,189.789993,189.880005,188.789993,189.059998,163.509293,72367000
2014-05-15,188.679993,188.720001,186.479996,187.399994,162.073654,154956000
2014-05-16,187.509995,188.130005,186.720001,188.050003,162.635849,97458000
2014-05-19,187.690002,188.889999,187.520004,188.740005,163.232544,63839000
2014-05-20,188.649994,188.669998,187.070007,187.550003,162.203384,111644000
2014-05-21,188.089996,189.220001,188.059998,189.130005,163.569870,89093000
2014-05-22,189.179993,189.979996,188.860001,189.589996,163.967651,61549000
2014-05-23,189.759995,190.479996,189.589996,190.350006,164.624954,61092800
2014-05-27,191.059998,191.580002,190.949997,191.520004,165.636810,72010000
2014-05-28,191.520004,191.820007,191.059998,191.380005,165.515778,66723000
2014-05-29,191.820007,192.399994,191.330002,192.369995,166.371948,64377000
2014-05-30,192.190002,192.800003,192.029999,192.679993,166.640060,76316000
2014-06-02,192.949997,192.990005,191.970001,192.899994,166.830322,64656000
2014-06-03,192.429993,192.899994,192.250000,192.800003,166.743866,65047000
2014-06-04,192.470001,193.300003,192.270004,193.190002,167.081131,55529000
2014-06-05,193.410004,194.649994,192.699997,194.449997,168.170837,92103000
2014-06-06,194.869995,195.429993,194.779999,195.380005,168.975204,78696000
2014-06-09,195.350006,196.050003,195.169998,195.580002,169.148148,65119000
2014-06-10,195.339996,195.639999,194.919998,195.600006,169.165482,57129000
2014-06-11,194.899994,195.119995,194.479996,194.919998,168.577347,68772000
2014-06-12,194.690002,194.800003,193.110001,193.539993,167.383835,106350000
2014-06-13,193.919998,194.320007,193.300003,194.130005,167.894165,82017000
2014-06-16,193.889999,194.699997,193.660004,194.289993,168.032471,87424000
2014-06-17,194.020004,194.970001,193.809998,194.830002,168.499512,84834000
2014-06-18,194.830002,196.369995,194.399994,196.259995,169.736221,105267000
2014-06-19,196.429993,196.600006,195.800003,196.479996,169.926514,85929000
2014-06-20,196.029999,196.100006,195.699997,195.940002,170.271454,100587000
2014-06-23,195.990005,196.050003,195.520004,195.880005,170.219360,70611000
2014-06-24,195.529999,196.500000,194.479996,194.699997,169.193954,96237000
2014-06-25,194.289993,195.779999,194.250000,195.580002,169.958664,82782000
2014-06-26,195.610001,195.630005,194.130005,195.440002,169.837051,84312000
2014-06-27,194.979996,195.880005,194.889999,195.820007,170.167221,71445100
2014-06-30,195.699997,196.169998,195.529999,195.720001,170.080353,70201200
2014-07-01,196.199997,197.630005,196.130005,197.029999,171.218689,90470000
2014-07-02,197.050003,197.479996,196.960007,197.229996,171.392517,52475000
2014-07-03,197.789993,198.289993,197.639999,198.199997,172.235428,52938800
2014-07-07,197.820007,197.979996,197.220001,197.509995,171.635818,61696000
2014-07-08,197.149994,197.220001,195.759995,196.240005,170.532196,108143000
2014-07-09,196.729996,197.300003,196.309998,197.119995,171.296890,72992000
2014-07-10,195.220001,196.860001,195.059998,196.339996,170.619125,99040000
2014-07-11,196.220001,196.750000,195.779999,196.610001,170.853714,64243000
2014-07-14,197.610001,197.860001,197.440002,197.600006,171.714020,58658000
2014-07-15,197.720001,198.100006,196.360001,197.229996,171.392517,111307000
2014-07-16,198.110001,198.259995,197.419998,197.960007,172.026840,79986400
2014-07-17,197.350006,198.100006,195.429993,195.710007,170.071655,145398000
2014-07-18,196.350006,197.910004,196.240005,197.710007,171.809647,124330000
2014-07-21,197.089996,197.500000,196.429993,197.339996,171.488113,67592000
2014-07-22,198.009995,198.559998,197.869995,198.199997,172.235428,67678000
2014-07-23,198.500000,198.850006,198.100006,198.639999,172.617783,65612000
2014-07-24,198.830002,199.059998,198.449997,198.649994,172.626480,56888000
2014-07-25,198.089996,198.259995,197.330002,197.720001,171.818329,76837000
2014-07-28,197.759995,198.089996,196.619995,197.800003,171.887848,69259000
2014-07-29,198.169998,198.449997,196.919998,196.949997,171.149185,80466000
2014-07-30,197.649994,197.910004,196.160004,196.979996,171.175262,104222000
2014-07-31,195.610001,195.779999,192.970001,193.089996,167.794876,183479000
2014-08-01,192.559998,193.759995,191.570007,192.500000,167.282135,189261000
2014-08-04,192.869995,194.300003,192.050003,193.889999,168.490051,91340000
2014-08-05,193.100006,193.600006,191.309998,192.009995,166.856354,152690000
2014-08-06,191.110001,192.889999,191.080002,192.070007,166.908493,94818000
2014-08-07,192.940002,193.130005,190.550003,191.029999,166.004761,135733000
2014-08-08,191.460007,193.369995,190.949997,193.240005,167.925186,117014000
2014-08-11,193.970001,194.660004,193.710007,193.800003,168.411850,74544000
2014-08-12,193.610001,194.149994,192.940002,193.529999,168.177246,73632000
2014-08-13,194.289993,195.059998,193.960007,194.839996,169.315598,69047000
2014-08-14,195.160004,195.759995,194.979996,195.759995,170.115067,57371000
2014-08-15,196.470001,196.649994,194.309998,195.720001,170.080353,139951000
2014-08-18,196.800003,197.449997,196.690002,197.360001,171.505493,75424000
2014-08-19,197.839996,198.539993,197.440002,198.389999,172.400558,59135000
2014-08-20,198.119995,199.160004,198.080002,198.919998,172.861099,72763000
2014-08-21,199.089996,199.759995,198.929993,199.500000,173.365158,67791000
2014-08-22,199.339996,199.690002,198.740005,199.190002,173.095749,76107000
2014-08-25,200.139999,200.589996,199.149994,200.199997,173.973450,63855000
2014-08-26,200.330002,200.820007,200.279999,200.330002,174.086380,47298000
2014-08-27,200.429993,200.570007,199.940002,200.250000,174.016891,47874000
2014-08-28,199.589996,200.270004,199.389999,200.139999,173.921280,58330000
2014-08-29,200.449997,200.729996,199.820007,200.710007,174.416626,65907000
2014-09-02,200.970001,201.000000,199.860001,200.610001,174.329697,72426000
2014-09-03,201.380005,201.410004,200.220001,200.500000,174.234131,57462000
2014-09-04,200.839996,201.580002,199.660004,200.210007,173.982101,85236000
2014-09-05,200.169998,201.190002,199.410004,201.110001,174.764221,102177000
2014-09-08,200.919998,201.210007,200.000000,200.589996,174.312363,64146000
2014-09-09,200.410004,200.550003,198.910004,199.320007,173.208755,88591000
2014-09-10,199.429993,200.199997,198.770004,200.070007,173.860489,67251000
2014-09-11,199.270004,200.330002,199.119995,200.300003,174.060318,66774400
2014-09-12,200.100006,200.119995,198.559998,199.130005,173.043579,117409300
2014-09-15,199.160004,199.320007,198.380005,198.979996,172.913239,76401000
2014-09-16,198.610001,200.839996,198.500000,200.479996,174.216766,116201000
2014-09-17,200.770004,201.679993,199.750000,200.750000,174.451370,151266000
2014-09-18,201.360001,201.850006,201.100006,201.820007,175.381226,94990000
2014-09-19,201.520004,201.899994,200.289993,200.699997,175.223206,121649000
2014-09-22,200.350006,200.380005,198.729996,199.149994,173.869919,125553000
2014-09-23,198.429993,199.259995,197.949997,198.009995,172.874680,111393000
2014-09-24,198.039993,199.690002,197.520004,199.559998,174.227875,107276000
2014-09-25,199.039993,199.050003,196.270004,196.339996,171.416656,150300000
2014-09-26,196.699997,198.389999,196.419998,197.899994,172.778595,103547000
2014-09-29,196.199997,197.889999,196.050003,197.539993,172.464310,95112000
2014-09-30,197.690002,198.300003,196.610001,197.020004,172.010345,131302000
2014-10-01,196.699997,196.770004,193.910004,194.350006,169.679245,177798000
2014-10-02,194.179993,195.059998,192.350006,194.380005,169.705460,157285000
2014-10-03,195.679993,196.940002,195.080002,196.520004,171.573822,121569000
2014-10-06,197.339996,197.600006,195.580002,196.289993,171.372971,104778000
2014-10-07,195.279999,195.720001,193.220001,193.259995,168.727615,147913000
2014-10-08,193.369995,196.919998,192.360001,196.639999,171.678558,186461000
2014-10-09,196.330002,196.600006,192.580002,192.740005,168.273651,210705000
2014-10-10,192.690002,193.649994,190.490005,190.539993,166.352951,221909000
2014-10-13,190.460007,191.149994,187.300003,187.410004,163.620193,230939000
2014-10-14,188.419998,189.820007,187.039993,187.699997,163.873413,215847000
2014-10-15,185.160004,187.690002,181.919998,186.429993,162.764603,380715000
2014-10-16,183.059998,187.580002,182.889999,186.270004,162.624924,270391000
2014-10-17,188.419998,189.750000,187.619995,188.470001,164.545639,214625000
2014-10-20,188.130005,190.449997,188.070007,190.300003,166.143372,130011000
2014-10-21,191.679993,194.199997,191.479996,194.070007,169.434845,154949000
2014-10-22,194.410004,194.910004,192.610001,192.690002,168.229950,151822000
2014-10-23,194.619995,196.199997,194.259995,194.929993,170.185638,154944000
2014-10-24,195.250000,196.490005,194.490005,196.429993,171.495163,117927000
2014-10-27,195.729996,196.449997,195.029999,196.160004,171.259521,82954000
2014-10-28,196.820007,198.419998,196.729996,198.410004,173.223907,106736000
2014-10-29,198.550003,199.119995,196.800003,198.110001,172.962021,142557000
2014-10-30,197.580002,199.949997,197.399994,199.380005,174.070770,113330000
2014-10-31,201.779999,201.820007,200.770004,201.660004,176.061340,146903000
2014-11-03,201.919998,202.449997,201.309998,201.770004,176.157349,93600000
2014-11-04,201.229996,201.600006,200.059998,201.070007,175.546249,93343000
2014-11-05,202.539993,202.589996,201.449997,202.339996,176.654984,91709000
2014-11-06,202.389999,203.259995,201.639999,203.149994,177.362198,107089000
2014-11-07,203.169998,203.600006,202.610001,203.339996,177.528091,89540000
2014-11-10,203.380005,204.039993,203.130005,203.979996,178.086792,66319000
2014-11-11,204.059998,204.309998,203.649994,204.179993,178.261444,54499400
2014-11-12,203.350006,204.240005,203.309998,203.960007,178.069382,90120300
2014-11-13,204.160004,204.830002,203.210007,204.190002,178.270187,85357900
2014-11-14,204.100006,204.490005,203.720001,204.240005,178.313812,80417500
2014-11-17,203.850006,204.580002,203.649994,204.369995,178.427322,80441000
2014-11-18,204.440002,205.919998,204.440002,205.550003,179.457550,76068100
2014-11-19,205.309998,205.550003,204.300003,205.220001,179.169464,82373000
2014-11-20,204.259995,205.710007,204.179993,205.580002,179.483749,72840300
2014-11-21,207.639999,207.839996,205.979996,206.679993,180.444046,142327300
2014-11-24,207.169998,207.389999,206.910004,207.259995,180.950455,65880800
2014-11-25,207.539993,207.789993,206.800003,207.110001,180.819519,79108300
2014-11-26,207.289993,207.759995,207.029999,207.639999,181.282181,62167800
2014-11-28,207.490005,207.869995,206.910004,207.199997,180.898071,57890100
2014-12-01,206.399994,206.539993,205.380005,205.759995,179.640900,103968400
2014-12-02,205.809998,207.339996,205.779999,207.089996,180.802048,74507200
2014-12-03,207.300003,208.149994,207.100006,207.889999,181.500504,68952000
2014-12-04,207.539993,208.270004,206.699997,207.660004,181.299728,91316600
2014-12-05,207.869995,208.470001,207.550003,208.000000,181.596558,91025500
2014-12-08,207.520004,208.119995,205.929993,206.610001,180.382980,108588200
2014-12-09,204.369995,206.600006,203.910004,206.470001,180.260773,125180100
2014-12-10,205.910004,205.979996,202.929993,203.160004,177.370911,159856400
2014-12-11,203.880005,206.190002,203.710007,204.190002,178.270187,159012800
2014-12-12,202.639999,203.820007,200.850006,200.889999,175.389084,202330200
2014-12-15,201.979996,202.529999,198.779999,199.509995,174.184296,189965800
2014-12-16,198.580002,202.399994,197.860001,197.910004,172.787369,259543800
2014-12-17,198.440002,202.339996,198.289993,201.789993,176.174850,253910100
2014-12-18,204.740005,212.970001,203.919998,206.779999,180.531372,257633900
2014-12-19,206.429993,207.330002,205.610001,206.520004,181.299561,245084600
2014-12-22,206.750000,207.470001,206.460007,207.470001,182.133545,148318900
2014-12-23,208.169998,208.229996,207.399994,207.750000,182.379333,122167900
2014-12-24,208.020004,208.339996,207.720001,207.770004,182.396896,42963400
2014-12-26,208.309998,208.850006,208.250000,208.440002,182.985092,57326700
2014-12-29,208.220001,208.970001,208.139999,208.720001,183.230881,79643900
2014-12-30,208.210007,208.369995,207.509995,207.600006,182.247650,73540800
2014-12-31,207.990005,208.190002,205.389999,205.539993,180.439240,130333800
2015-01-02,206.380005,206.880005,204.179993,205.429993,180.342651,121465900
2015-01-05,204.169998,204.369995,201.350006,201.720001,177.085724,169632600
2015-01-06,202.089996,202.720001,198.860001,199.820007,175.417740,209151400
2015-01-07,201.419998,202.720001,200.880005,202.309998,177.603653,125346700
2015-01-08,204.009995,206.160004,203.990005,205.899994,180.755264,147217800
2015-01-09,206.399994,206.419998,203.509995,204.250000,179.306793,158567300
2015-01-12,204.410004,204.600006,201.919998,202.649994,177.902115,144396100
2015-01-13,204.119995,205.479996,200.509995,202.080002,177.401764,214553300
2015-01-14,199.649994,201.100006,198.570007,200.860001,176.330734,192991100
2015-01-15,201.630005,202.009995,198.880005,199.020004,174.715454,176613900
2015-01-16,198.770004,201.820007,198.550003,201.630005,177.006714,211879600
2015-01-20,202.399994,202.720001,200.169998,202.059998,177.384232,130991100
2015-01-21,201.500000,203.660004,200.940002,203.080002,178.279648,122942700
2015-01-22,203.990005,206.259995,202.330002,206.100006,180.930832,174356000
2015-01-23,205.789993,206.100006,204.809998,204.970001,179.938843,117516800
2015-01-26,204.710007,205.559998,203.850006,205.449997,180.360199,92009700
2015-01-27,202.970001,204.119995,201.740005,202.740005,177.981155,134044600
2015-01-28,204.169998,204.289993,199.910004,200.139999,175.698685,168514300
2015-01-29,200.380005,202.300003,198.679993,201.990005,177.322754,173585400
2015-01-30,200.570007,202.169998,199.130005,199.449997,175.092911,197729700
2015-02-02,200.050003,202.029999,197.860001,201.919998,177.261292,163107000
